Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Min_Send_Bw, Max_Send_Bw(Secs), Average_Send_Bw(Secs), Min_Rec_Bw, Max_Rec_Bw(Secs), Average_Recv_Bw(Secs), Data_size(in KB), Nodal_error, L2 Error
19982, 2, 3, 1.214426, 1.215056, 1.214741,3015.340015, 3031.370485, 3023.355250,3028.347223, 3118.953639, 3073.650431,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214215, 1.214816, 1.214516,3021.121069, 3029.505133, 3025.313101,3037.816240, 3115.038344, 3076.427292,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214372, 1.214964, 1.214668,3012.780030, 3041.361321, 3027.070675,3026.314986, 3127.339823, 3076.827405,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214466, 1.215062, 1.214764,3017.023585, 3030.752553, 3023.888069,3032.964290, 3117.954643, 3075.459467,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214126, 1.214667, 1.214397,3014.403418, 3038.735378, 3026.569398,3028.389811, 3126.563093, 3077.476452,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214177, 1.214778, 1.214478,3012.524507, 3040.610030, 3026.567268,3027.487034, 3126.203942, 3076.845488,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214379, 1.215016, 1.214697,3021.077772, 3027.057767, 3024.067769,3036.612141, 3116.093365, 3076.352753,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214106, 1.214667, 1.214387,3016.671695, 3036.294326, 3026.483011,3034.176665, 3123.457865, 3078.817265,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214248, 1.215734, 1.214991,3018.897639, 3022.544956, 3020.721297,3038.374123, 3104.209703, 3071.291913,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214245, 1.214893, 1.214569,3023.344724, 3033.761280, 3028.553002,3037.695968, 3119.718655, 3078.707312,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214279, 1.214842, 1.214561,3019.656462, 3032.889244, 3026.272853,3033.318387, 3119.600720, 3076.459554,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214418, 1.215055, 1.214737,3018.342659, 3031.250350, 3024.796504,3032.824401, 3118.401360, 3075.612881,4327.04, 0.000149039, 6.14175e-06
